event_id,date,naver_news_count,naver_blog_count,naver_datalab_score,google_trends_score,youtube_views,youtube_comments,youtube_likes,instagram_followers,traffic_total_raw,traffic_total_normalized,data_quality
BTS_20221017_NAN_MILITARY_SERVICE_PLAN_BIGHIT_MUSIC_CONFIR,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20221017_NAN_MILITARY_SERVICE_PLAN_BIGHIT_MUSIC_CONFIR,2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
LESSERAFIM_20221017_ANTIFRAGILE,2022-10-31,0.0,0.0,20.52475,38.0,0.0,0.0,0.0,10400000,58.52475,0.1247862473347548,ok
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80200000,100.0,0.21321961620469082,ok
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-14,0.0,0.0,31.94444,0.0,0.0,0.0,0.0,80200000,31.94444,0.06811181236673775,ok
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
NEWJEANS_20221219_DITTO,2022-12-19,0.0,0.0,100.0,100.0,0.0,0.0,0.0,11900000,200.0,0.42643923240938164,ok
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
NEWJEANS_20221219_DITTO,2022-12-20,0.0,0.0,86.95211,100.0,0.0,0.0,0.0,11900000,186.95211,0.39861857142857143,ok
NEWJEANS_20221219_DITTO,2022-12-21,0.0,0.0,38.05421,100.0,0.0,0.0,0.0,11900000,138.05421,0.2943586567164179,ok
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
NEWJEANS_20221219_DITTO,2022-12-22,0.0,0.0,30.99822,100.0,0.0,0.0,0.0,11900000,130.99822,0.27931390191897654,ok
NEWJEANS_20221219_DITTO,2022-12-23,0.0,0.0,23.47352,100.0,0.0,0.0,0.0,11900000,123.47352000000001,0.2632697654584222,ok
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
NEWJEANS_20221219_DITTO,2022-12-24,0.0,0.0,20.81327,100.0,0.0,0.0,0.0,11900000,120.81327,0.25759759061833687,ok
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
NEWJEANS_20221219_DITTO,2022-12-25,0.0,0.0,16.94958,60.0,0.0,0.0,0.0,11900000,76.94958,0.16407159914712152,ok
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
NEWJEANS_20221219_DITTO,2022-12-26,0.0,0.0,14.31466,60.0,0.0,0.0,0.0,11900000,74.31466,0.1584534328358209,ok
NEWJEANS_20221219_DITTO,2022-12-27,0.0,0.0,12.02178,60.0,0.0,0.0,0.0,11900000,72.02178,0.1535645628997868,ok
BTS_20221213_JIN_MEMBER_ENLISTMENT_JIN_BEGINS_MANDATORY_MI,2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
NEWJEANS_20221219_DITTO,2022-12-28,0.0,0.0,10.74233,60.0,0.0,0.0,0.0,11900000,70.74233,0.15083652452025587,ok
NEWJEANS_20221219_DITTO,2022-12-29,0.0,0.0,11.54041,60.0,0.0,0.0,0.0,11900000,71.54041,0.15253818763326224,ok
NEWJEANS_20221219_DITTO,2022-12-30,0.0,0.0,9.80491,60.0,0.0,0.0,0.0,11900000,69.80491,0.14883776119402986,ok
NEWJEANS_20221219_DITTO,2022-12-31,0.0,0.0,10.4003,60.0,0.0,0.0,0.0,11900000,70.4003,0.15010724946695098,ok
NEWJEANS_20221219_DITTO,2023-01-01,0.0,0.0,9.20952,57.0,0.0,0.0,0.0,11900000,66.20952,0.14117168443496803,ok
NEWJEANS_20221219_DITTO,2023-01-02,0.0,0.0,11.70509,57.0,0.0,0.0,0.0,11900000,68.70509,0.1464927292110874,ok
NEWJEANS_20221219_DITTO,2023-01-03,0.0,0.0,12.33848,57.0,0.0,0.0,0.0,11900000,69.33848,0.1478432409381663,ok
NEWJEANS_20221219_DITTO,2023-01-04,0.0,0.0,9.3742,57.0,0.0,0.0,0.0,11900000,66.3742,0.14152281449893392,ok
NEWJEANS_20221219_DITTO,2023-01-05,0.0,0.0,8.69014,57.0,0.0,0.0,0.0,11900000,65.69014,0.14006426439232408,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-06,4.0,4.0,0.0,47.0,0.0,0.0,0.0,11900000,55.0,0.11727078891257996,ok
NEWJEANS_20221219_DITTO,2023-01-06,0.0,0.0,8.39878,57.0,0.0,0.0,0.0,11900000,65.39878,0.1394430277185501,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-07,2.0,2.0,0.0,47.0,0.0,0.0,0.0,11900000,51.0,0.10874200426439233,ok
NEWJEANS_20221219_DITTO,2023-01-07,0.0,0.0,8.14542,57.0,0.0,0.0,0.0,11900000,65.14542,0.1389028144989339,ok
NEWJEANS_20221219_DITTO,2023-01-08,0.0,0.0,7.68938,41.0,0.0,0.0,0.0,11900000,48.68938,0.10381530916844349,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11900000,2.0,0.0042643923240938165,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-09,1.0,4.0,0.0,0.0,0.0,0.0,0.0,11900000,5.0,0.010660980810234541,ok
NEWJEANS_20221219_DITTO,2023-01-09,0.0,0.0,6.4986,41.0,0.0,0.0,0.0,11900000,47.498599999999996,0.10127633262260127,ok
NEWJEANS_20221219_DITTO,2023-01-10,0.0,0.0,6.20724,41.0,0.0,0.0,0.0,11900000,47.20724,0.1006550959488273,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-10,0.0,0.0,0.0,6.0,0.0,0.0,0.0,57900000,6.0,0.01279317697228145,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-11,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11900000,3.0,0.006396588486140725,ok
NEWJEANS_20221219_DITTO,2023-01-11,0.0,0.0,6.38459,41.0,0.0,0.0,0.0,11900000,47.38459,0.10103324093816632,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-11,0.0,0.0,100.0,6.0,0.0,0.0,0.0,57900000,106.0,0.2260127931769723,ok
NEWJEANS_20221219_DITTO,2023-01-12,0.0,0.0,6.01722,41.0,0.0,0.0,0.0,11900000,47.01722,0.10024993603411514,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-12,0.0,0.0,0.0,6.0,0.0,0.0,0.0,57900000,6.0,0.01279317697228145,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-12,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11900000,2.0,0.0042643923240938165,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11900000,1.0,0.0021321961620469083,ok
NEWJEANS_20221219_DITTO,2023-01-13,0.0,0.0,5.92855,41.0,0.0,0.0,0.0,11900000,46.92855,0.10006087420042645,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-13,0.0,0.0,0.0,6.0,0.0,0.0,0.0,57900000,6.0,0.01279317697228145,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-14,0.0,0.0,0.0,6.0,0.0,0.0,0.0,57900000,6.0,0.01279317697228145,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-15,0.0,0.0,4.29447,1.0,0.0,0.0,0.0,57900000,5.29447,0.011288848614072493,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11900000,1.0,0.0021321961620469083,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11900000,2.0,0.0042643923240938165,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11900000,2.0,0.0042643923240938165,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,0.0,0.0,missing_traffic
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
NEWJEANS_20230106_OMG_MV_CONTROVERSY,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-01-31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230221_READY_TO_BE_TOUR,2023-02-21,0.0,0.0,0.0,47.0,0.0,0.0,0.0,29900000,47.0,0.10021321961620469,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230221_READY_TO_BE_TOUR,2023-02-22,0.0,0.0,0.0,47.0,0.0,0.0,0.0,29900000,47.0,0.10021321961620469,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230221_READY_TO_BE_TOUR,2023-02-23,0.0,0.0,0.0,47.0,0.0,0.0,0.0,29900000,47.0,0.10021321961620469,ok
TWICE_20230221_READY_TO_BE_TOUR,2023-02-24,0.0,0.0,0.0,47.0,0.0,0.0,0.0,29900000,47.0,0.10021321961620469,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230221_READY_TO_BE_TOUR,2023-02-25,0.0,0.0,0.0,47.0,0.0,0.0,0.0,29900000,47.0,0.10021321961620469,ok
AESPA_20230225_SYNKK_HYPER_LINE,2023-02-25,22.0,0.0,0.0,0.0,0.0,0.0,0.0,16400000,22.0,0.046908315565031986,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
AESPA_20230225_SYNKK_HYPER_LINE,2023-02-26,61.0,0.0,0.0,100.0,0.0,0.0,0.0,16400000,161.0,0.34328358208955223,ok
TWICE_20230221_READY_TO_BE_TOUR,2023-02-26,0.0,0.0,0.0,18.0,0.0,0.0,0.0,29900000,18.0,0.03837953091684435,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
TWICE_20230221_READY_TO_BE_TOUR,2023-02-27,0.0,0.0,0.0,18.0,0.0,0.0,0.0,29900000,18.0,0.03837953091684435,ok
AESPA_20230225_SYNKK_HYPER_LINE,2023-02-27,29.0,0.0,0.0,100.0,0.0,0.0,0.0,16400000,129.0,0.27505330490405117,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
AESPA_20230225_SYNKK_HYPER_LINE,2023-02-28,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16400000,100.0,0.21321961620469082,ok
TWICE_20230221_READY_TO_BE_TOUR,2023-02-28,0.0,0.0,0.0,18.0,0.0,0.0,0.0,29900000,18.0,0.03837953091684435,ok
AESPA_20230225_SYNKK_HYPER_LINE,2023-03-01,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16400000,100.0,0.21321961620469082,ok
TWICE_20230221_READY_TO_BE_TOUR,2023-03-01,0.0,0.0,0.0,18.0,0.0,0.0,0.0,29900000,18.0,0.03837953091684435,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
TWICE_20230221_READY_TO_BE_TOUR,2023-03-02,0.0,0.0,0.0,18.0,0.0,0.0,0.0,29900000,18.0,0.03837953091684435,ok
AESPA_20230225_SYNKK_HYPER_LINE,2023-03-02,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16400000,100.0,0.21321961620469082,ok
TWICE_20230221_READY_TO_BE_TOUR,2023-03-03,0.0,0.0,0.0,18.0,0.0,0.0,0.0,29900000,18.0,0.03837953091684435,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
AESPA_20230225_SYNKK_HYPER_LINE,2023-03-03,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16400000,100.0,0.21321961620469082,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
AESPA_20230225_SYNKK_HYPER_LINE,2023-03-04,1.0,0.0,0.0,100.0,0.0,0.0,0.0,16400000,101.0,0.21535181236673773,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
AESPA_20230225_SYNKK_HYPER_LINE,2023-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16400000,0.0,0.0,missing_traffic
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230310_SET_ME_FREE,2023-03-10,0.0,0.0,100.0,86.0,0.0,0.0,0.0,29900000,186.0,0.39658848614072495,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230310_SET_ME_FREE,2023-03-11,0.0,0.0,88.15789,86.0,0.0,0.0,0.0,29900000,174.15789,0.37133878464818765,ok
TWICE_20230310_SET_ME_FREE,2023-03-12,1.0,0.0,81.95488,100.0,0.0,0.0,0.0,29900000,182.95488,0.3900956929637527,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57900000,2.0,0.0042643923240938165,ok
TWICE_20230310_SET_ME_FREE,2023-03-13,23.0,0.0,57.89473,100.0,0.0,0.0,0.0,29900000,180.89473,0.3857030490405117,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57900000,2.0,0.0042643923240938165,ok
TWICE_20230310_SET_ME_FREE,2023-03-14,24.0,0.0,40.03759,100.0,0.0,0.0,0.0,29900000,164.03759,0.3497603198294243,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57900000,2.0,0.0042643923240938165,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57900000,2.0,0.0042643923240938165,ok
TWICE_20230310_SET_ME_FREE,2023-03-15,1.0,0.0,43.04511,100.0,0.0,0.0,0.0,29900000,144.04511,0.3071324307036247,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57900000,2.0,0.0042643923240938165,ok
TWICE_20230310_SET_ME_FREE,2023-03-16,35.0,3.0,60.52631,100.0,0.0,0.0,0.0,29900000,198.52631,0.4232970362473347,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57900000,2.0,0.0042643923240938165,ok
TWICE_20230310_SET_ME_FREE,2023-03-17,13.0,32.0,97.36842,100.0,0.0,0.0,0.0,29900000,242.36842000000001,0.5167770149253732,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-18,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57900000,2.0,0.0042643923240938165,ok
TWICE_20230310_SET_ME_FREE,2023-03-18,6.0,19.0,79.69924,100.0,0.0,0.0,0.0,29900000,204.69924,0.436458933901919,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230310_SET_ME_FREE,2023-03-19,8.0,41.0,62.21804,70.0,0.0,0.0,0.0,29900000,181.21804,0.38639240938166314,ok
TWICE_20230310_SET_ME_FREE,2023-03-20,8.0,17.0,68.60902,70.0,0.0,0.0,0.0,29900000,163.60902,0.34884652452025583,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230310_SET_ME_FREE,2023-03-21,11.0,29.0,47.74436,70.0,0.0,0.0,0.0,29900000,157.74436,0.33634191897654586,ok
TWICE_20230321_CHAEYOUNG_SHIRT,2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29900000,0.0,0.0,missing_traffic
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230321_CHAEYOUNG_SHIRT,2023-03-22,80.0,38.0,0.0,0.0,0.0,0.0,0.0,29900000,118.0,0.2515991471215352,ok
TWICE_20230310_SET_ME_FREE,2023-03-22,14.0,15.0,43.23308,70.0,0.0,0.0,0.0,29900000,142.23308,0.30326882729211085,ok
BLACKPINK_20230110_COACHELLA_HEADLINER,2023-03-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57900000,1.0,0.0021321961620469083,ok
TWICE_20230321_CHAEYOUNG_SHIRT,2023-03-23,6.0,19.0,0.0,0.0,0.0,0.0,0.0,29900000,25.0,0.053304904051172705,ok
TWICE_20230324_SOFI_SOLDOUT,2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29900000,0.0,0.0,missing_traffic
TWICE_20230310_SET_ME_FREE,2023-03-23,36.0,19.0,47.18045,70.0,0.0,0.0,0.0,29900000,172.18045,0.36712249466950964,ok
