event_id,date,naver_news_count,naver_blog_count,naver_datalab_score,google_trends_score,youtube_views,youtube_comments,youtube_likes,instagram_followers,traffic_total_raw,traffic_total_normalized,data_quality
TWICE_20220624_NAYEON_POP,2022-06-25,1.0,29.0,0.0,93.0,0.0,0.0,0.0,29900000,123.0,0.2622601279317697,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-06-26,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,11.0,0.023454157782515993,ok
TWICE_20220624_NAYEON_POP,2022-06-26,10.0,18.0,0.0,65.0,0.0,0.0,0.0,29900000,93.0,0.19829424307036247,ok
BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,2022-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-06-27,15.0,19.0,0.0,51.0,0.0,0.0,0.0,29900000,85.0,0.1812366737739872,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-06-27,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,14.0,0.029850746268656716,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-06-28,11.0,4.0,0.0,47.0,0.0,0.0,0.0,29900000,62.0,0.13219616204690832,ok
TWICE_20220624_NAYEON_POP,2022-06-29,19.0,11.0,0.0,41.0,0.0,0.0,0.0,29900000,71.0,0.1513859275053305,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-06-30,11.0,12.0,0.0,34.0,0.0,0.0,0.0,29900000,57.0,0.12153518123667377,ok
TWICE_20220624_NAYEON_POP,2022-07-01,8.0,10.0,0.0,39.0,0.0,0.0,0.0,29900000,57.0,0.12153518123667377,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-07-02,4.0,9.0,0.0,42.0,0.0,0.0,0.0,29900000,55.0,0.11727078891257996,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-07-03,3.0,7.0,0.0,45.0,0.0,0.0,0.0,29900000,55.0,0.11727078891257996,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-07-04,37.0,4.0,0.0,40.0,0.0,0.0,0.0,29900000,81.0,0.17270788912579957,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-07-05,1.0,7.0,0.0,46.0,0.0,0.0,0.0,29900000,54.0,0.11513859275053305,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-07-06,1.0,2.0,0.0,40.0,0.0,0.0,0.0,29900000,43.0,0.09168443496801706,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-07-07,32.0,9.0,0.0,35.0,0.0,0.0,0.0,29900000,76.0,0.16204690831556504,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
TWICE_20220624_NAYEON_POP,2022-07-08,20.0,7.0,0.0,38.0,0.0,0.0,0.0,29900000,65.0,0.13859275053304904,ok
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,2022-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000,0.0,0.0,missing_traffic
TWICE_20220712_CONTRACT_RENEWAL,2022-07-12,0.0,0.0,100.0,100.0,0.0,0.0,0.0,29900000,200.0,0.42643923240938164,ok
TWICE_20220712_CONTRACT_RENEWAL,2022-07-13,0.0,0.0,50.25232,40.0,0.0,0.0,0.0,29900000,90.25232,0.19243565031982943,ok
TWICE_20220712_CONTRACT_RENEWAL,2022-07-14,0.0,0.0,25.2324,0.0,0.0,0.0,0.0,29900000,25.2324,0.053800426439232406,ok
TWICE_20220712_CONTRACT_RENEWAL,2022-07-15,0.0,0.0,19.49535,0.0,0.0,0.0,0.0,29900000,19.49535,0.04156791044776119,ok
TWICE_20220712_CONTRACT_RENEWAL,2022-07-16,0.0,0.0,12.00531,0.0,0.0,0.0,0.0,29900000,12.00531,0.025597675906183368,ok
TWICE_20220712_CONTRACT_RENEWAL,2022-07-17,0.0,0.0,18.80478,0.0,0.0,0.0,0.0,29900000,18.80478,0.040095479744136464,ok
TWICE_20220712_CONTRACT_RENEWAL,2022-07-18,0.0,0.0,12.98804,0.0,0.0,0.0,0.0,29900000,12.98804,0.027693049040511727,ok
TWICE_20220712_CONTRACT_RENEWAL,2022-07-19,0.0,0.0,9.80079,0.0,0.0,0.0,0.0,29900000,9.80079,0.020897206823027717,ok
LESSERAFIM_20220720_GARAM_TERMINATION,2022-07-20,140.0,0.0,0.0,41.0,0.0,0.0,0.0,10400000,181.0,0.3859275053304904,ok
LESSERAFIM_20220720_GARAM_TERMINATION,2022-07-21,20.0,16.0,0.0,100.0,0.0,0.0,0.0,10400000,136.0,0.2899786780383795,ok
LESSERAFIM_20220720_GARAM_TERMINATION,2022-07-22,6.0,9.0,0.0,15.0,0.0,0.0,0.0,10400000,30.0,0.06396588486140725,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-22,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11900000,100.0,0.21321961620469082,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-23,0.0,0.0,0.0,76.0,0.0,0.0,0.0,11900000,76.0,0.16204690831556504,ok
LESSERAFIM_20220720_GARAM_TERMINATION,2022-07-23,4.0,1.0,0.0,3.0,0.0,0.0,0.0,10400000,8.0,0.017057569296375266,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-24,0.0,0.0,0.0,84.0,0.0,0.0,0.0,11900000,84.0,0.1791044776119403,ok
LESSERAFIM_20220720_GARAM_TERMINATION,2022-07-24,4.0,0.0,0.0,2.0,0.0,0.0,0.0,10400000,6.0,0.01279317697228145,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-25,0.0,0.0,0.0,47.0,0.0,0.0,0.0,11900000,47.0,0.10021321961620469,ok
LESSERAFIM_20220720_GARAM_TERMINATION,2022-07-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10400000,1.0,0.0021321961620469083,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-26,0.0,0.0,0.0,44.0,0.0,0.0,0.0,11900000,44.0,0.09381663113006397,ok
LESSERAFIM_20220720_GARAM_TERMINATION,2022-07-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10400000,2.0,0.0042643923240938165,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-27,0.0,0.0,0.0,27.0,0.0,0.0,0.0,11900000,27.0,0.057569296375266525,ok
LESSERAFIM_20220720_GARAM_TERMINATION,2022-07-27,0.0,2.0,0.0,2.0,0.0,0.0,0.0,10400000,4.0,0.008528784648187633,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-28,0.0,0.0,0.0,37.0,0.0,0.0,0.0,11900000,37.0,0.07889125799573561,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-29,0.0,0.0,0.0,48.0,0.0,0.0,0.0,11900000,48.0,0.1023454157782516,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,0.0,0.0,missing_traffic
NEWJEANS_20220722_ATTENTION_DEBUT,2022-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,0.0,0.0,missing_traffic
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-07-31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,5.0,0.010660980810234541,ok
NEWJEANS_20220722_ATTENTION_DEBUT,2022-08-01,0.0,0.0,0.0,56.0,0.0,0.0,0.0,11900000,56.0,0.11940298507462686,ok
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-01,54.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,54.0,0.11513859275053305,ok
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,1.0,0.0021321961620469083,ok
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-02,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11900000,2.0,0.0042643923240938165,ok
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-02,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,20.0,0.042643923240938165,ok
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,3.0,0.006396588486140725,ok
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,0.0,0.0,missing_traffic
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,0.0,0.0,missing_traffic
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,2.0,0.0042643923240938165,ok
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,0.0,0.0,missing_traffic
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-05,9.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,9.0,0.019189765458422176,ok
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,2.0,0.0042643923240938165,ok
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11900000,2.0,0.0042643923240938165,ok
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-07,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11900000,4.0,0.008528784648187633,ok
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,2.0,0.0042643923240938165,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-08,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57900000,100.0,0.21321961620469082,ok
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-08,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11900000,3.0,0.006396588486140725,ok
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-09,0.0,0.0,100.0,57.0,0.0,0.0,0.0,57900000,157.0,0.3347547974413646,ok
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11900000,1.0,0.0021321961620469083,ok
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-10,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11900000,3.0,0.006396588486140725,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-10,0.0,0.0,0.0,16.0,0.0,0.0,0.0,57900000,16.0,0.03411513859275053,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-11,0.0,0.0,0.0,8.0,0.0,0.0,0.0,57900000,8.0,0.017057569296375266,ok
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,1.0,0.0021321961620469083,ok
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,3.0,0.006396588486140725,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,0.0,0.0,missing_traffic
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,1.0,0.0021321961620469083,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11900000,2.0,0.0042643923240938165,ok
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,0.0,0.0,missing_traffic
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11900000,2.0,0.0042643923240938165,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
NEWJEANS_20220801_COOKIE_CONTROVERSY,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900000,0.0,0.0,missing_traffic
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-15,0.0,0.0,0.0,8.0,0.0,0.0,0.0,57900000,8.0,0.017057569296375266,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-16,0.0,0.0,0.0,9.0,0.0,0.0,0.0,57900000,9.0,0.019189765458422176,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-17,0.0,0.0,0.0,5.0,0.0,0.0,0.0,57900000,5.0,0.010660980810234541,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
BLACKPINK_20220819_PINK_VENOM,2022-08-19,0.0,0.0,100.0,100.0,0.0,0.0,0.0,57900000,200.0,0.42643923240938164,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-19,0.0,0.0,0.0,11.0,0.0,0.0,0.0,57900000,11.0,0.023454157782515993,ok
BLACKPINK_20220819_PINK_VENOM,2022-08-20,0.0,0.0,18.35902,68.0,0.0,0.0,0.0,57900000,86.35902,0.1841343710021322,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
BLACKPINK_20220819_PINK_VENOM,2022-08-21,0.0,0.0,9.29283,47.0,0.0,0.0,0.0,57900000,56.29283,0.12002735607675907,ok
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
BLACKPINK_20220808_BORN_PINK_TOUR_ANNOUNCE,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57900000,0.0,0.0,missing_traffic
BLACKPINK_20220819_PINK_VENOM,2022-08-22,0.0,0.0,11.19673,26.0,0.0,0.0,0.0,57900000,37.19673,0.0793107249466951,ok
BLACKPINK_20220819_PINK_VENOM,2022-08-23,0.0,0.0,6.57298,20.0,0.0,0.0,0.0,57900000,26.57298,0.05665880597014926,ok
BLACKPINK_20220819_PINK_VENOM,2022-08-24,0.0,0.0,5.4397,15.0,0.0,0.0,0.0,57900000,20.439700000000002,0.043581449893390196,ok
BLACKPINK_20220819_PINK_VENOM,2022-08-25,0.0,0.0,4.89573,14.0,0.0,0.0,0.0,57900000,18.89573,0.04028940298507463,ok
BLACKPINK_20220819_PINK_VENOM,2022-08-26,0.0,0.0,3.85312,14.0,0.0,0.0,0.0,57900000,17.85312,0.038066353944562904,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-08,48.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,48.0,0.1023454157782516,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-09,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,9.0,0.019189765458422176,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-10,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,19.0,0.04051172707889126,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,1.0,0.0021321961620469083,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
BLACKPINK_20220916_BORN_PINK,2022-09-16,0.0,0.0,100.0,100.0,0.0,0.0,0.0,57900000,200.0,0.42643923240938164,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
BLACKPINK_20220916_BORN_PINK,2022-09-17,0.0,0.0,44.64579,59.0,0.0,0.0,0.0,57900000,103.64579,0.22099315565031985,ok
BLACKPINK_20220916_BORN_PINK,2022-09-18,0.0,0.0,28.50082,33.0,0.0,0.0,0.0,57900000,61.500820000000004,0.13113181236673774,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
BLACKPINK_20220916_BORN_PINK,2022-09-19,0.0,0.0,21.91103,22.0,0.0,0.0,0.0,57900000,43.91103,0.09362692963752664,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
BLACKPINK_20220916_BORN_PINK,2022-09-20,0.0,0.0,14.82701,17.0,0.0,0.0,0.0,57900000,31.82701,0.06786142857142857,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
BLACKPINK_20220916_BORN_PINK,2022-09-21,0.0,0.0,9.39044,15.0,0.0,0.0,0.0,57900000,24.390439999999998,0.05200520255863539,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
BLACKPINK_20220916_BORN_PINK,2022-09-22,0.0,0.0,10.21416,13.0,0.0,0.0,0.0,57900000,23.21416,0.04949714285714286,ok
NCT_20220908_NAN_WORLD_TOUR_START_NCT_DREAM_BEGINS_THE_DRE,2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000,0.0,0.0,missing_traffic
BLACKPINK_20220916_BORN_PINK,2022-09-23,0.0,0.0,9.88467,13.0,0.0,0.0,0.0,57900000,22.88467,0.04879460554371002,ok
BLACKPINK_20220916_BORN_PINK,2022-09-24,0.0,0.0,9.55518,13.0,0.0,0.0,0.0,57900000,22.55518,0.04809206823027719,ok
BLACKPINK_20220916_BORN_PINK,2022-09-25,0.0,0.0,16.14497,9.0,0.0,0.0,0.0,57900000,25.14497,0.05361400852878465,ok
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
EXO_20220928_CHANYEOL_MILITARY_DISCHARGE_ACTIVITY_RETURN_C,2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000,0.0,0.0,missing_traffic
BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,2022-10-15,239.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,239.0,0.509594882729211,ok
BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,2022-10-16,101.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,101.0,0.21535181236673773,ok
BTS_20221017_NAN_MILITARY_SERVICE_PLAN_BIGHIT_MUSIC_CONFIR,2022-10-17,32.0,0.0,0.0,0.0,0.0,0.0,0.0,80200000,32.0,0.06823027718550106,ok
LESSERAFIM_20221017_ANTIFRAGILE,2022-10-17,0.0,0.0,100.0,100.0,0.0,0.0,0.0,10400000,200.0,0.42643923240938164,ok
